,id,title,rating,image_path,overview,vote_count,cast,country,release,tv_rating,duration,genre,description,ott
2020,31783,Worst Cooks in America,6.4,/6UVaNPhK8batfxRMnbSRuya5YSo.jpg,,19,,United States,2010,TV-G,2 Seasons,"Cooking & Food, Family, Lifestyle & Culture",Chefs Anne Burrel and Beau MacMillan coach twelve of the worst cooks in America to transform them into gourmands.,hulu
2021,66938,Total Bellas,6.0,/kKo4HiAQsGdpW4gSZjjq0kidpo5.jpg,,20,,United States,2016,TV-14,6 Seasons,Reality,"In the 4th season of Total Bellas, Nicole and Brie make their WWE comeback and lead the historic charge to Evolution- the first-ever, all-women’s PPV. Brie and Bryan wrestle with the line between WWE success and the well-being of their possibly expanding family. Brie struggles with her comeback as she juggles being a mother and career woman which could tarnish her legacy while Nicole, single for the first time in 6 years, ventures out to find new love, a home, and fearlessly goes up against the toughest opponent she’s ever faced, Ronda Rousey.",hulu
2022,4217,Zoboomafoo,6.2,/h7fGJXpZmrbUe9lDuTZBXAX7e3Z.jpg,,16,,,2001,TV-Y,1 Season,Kids,Chris and Martin Kratt bring their enthusiasm for animals to the pre-school set.,amazon
2023,63858,Kaçak,7.0,/n0OEMc1agvM5EnZy9EMqzzo08YY.jpg,,4,"Gürkan Uygun, Mustafa Avkıran, Berk Hakman, Begüm Birgören, Özlem Yılmaz, Yağmur Tanrısevsin, İnanç Konukçu, Hasan Küçükçetin, Metin Coşkun, Selda Özer, Yağız Atakan Savaş, Burak Deniz, Cengiz Sezici, Haluk Bilginer, Tuğba Melis Türk",Turkey,2013,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Action & Adventure",A cop who killed a mobster's son and fled to a small town with a changed identity finds his quiet new life disrupted when he becomes a local hero.,netflix
2024,71979,Damnation,7.0,/rmoUClMYqrQ7EWWQXvgzWcjlb1W.jpg,,50,"Logan Marshall-Green, Killian Scott, Sarah Jones, Chasten Harmon, Christopher Heyerdahl, Melinda Page Hamilton, Joe Adler",United States,2017,TV-MA,1 Season,"Crime TV Shows, TV Dramas","During the Great Depression, a stranger with a violent past poses as a preacher and rallies farmers to mount a strike in a rural Iowa community.",netflix
2025,44969,The Innocent Man,8.0,/fEKReZ29cgtUeeQLlvmwADWwcm0.jpg,,22,John Grisham,United States,2018,TV-MA,1 Season,"Crime TV Shows, Docuseries","This documentary adaptation of John Grisham's only nonfiction book raises troubling questions about two murder cases in Ada, Oklahoma, in the 1980s.",netflix
2026,68901,Leah Remini: Scientology and the Aftermath,8.1,/uMLztzfmIFAmmD2BHXVwWGxwfO2.jpg,,51,,United States,2016,TV-14,1 Season,"Documentaries, Reality","""Leah Remini: Scientology and the Aftermath"" features stories from former members of the Church of Scientology whose lives have been affected by the Church's harmful practices. Along with a team of former high-ranking Scientology insiders who understand the inner workings and policies of the organization, Leah gives the victims a chance to be heard.",hulu
2027,40632,Fresh Meat,7.2,/hXYuLWNrUIOt7j2BGruBS4JnCc9.jpg,,61,"Zawe Ashton, Kimberley Nixon, Charlotte Ritchie, Jack Whitehall",,2016,TV-MA,4 Seasons,TV Shows,"In the fourth and final series, the end of university life is drawing near, and when JP's brother pays an unexpected visit, it's a wakeup call for all the housemates.",amazon
2028,130119,John of God: The Crimes of a Spiritual Healer,7.8,/yHC5hCojMNo5mRkcM8YezrLURa.jpg,,5,,,2021,TV-MA,1 Season,"Crime TV Shows, Docuseries, International TV Shows","Idolized medium João Teixeira de Faria rises to international fame before horrifying abuse is revealed by survivors, prosecutors and the press.",netflix
2029,89113,Kota Factory,8.2,/7Pi6b2gFgwKtxniTqFQNxHPsJQ.jpg,,34,"Mayur More, Jitendra Kumar, Ranjan Raj, Alam Khan, Ahsaas Channa, Revathi Pillai, Urvi Singh, Arun Kumar",India,2021,TV-MA,2 Seasons,"International TV Shows, Romantic TV Shows, TV Comedies","In a city of coaching centers known to train India’s finest collegiate minds, an earnest but unexceptional student and his friends navigate campus life.",netflix
2030,101396,StarBeam,7.1,/ijJruqW5r7YtxUfWHbcV49y8NJ8.jpg,,15,"Nahanni Mitchell, Dean Petriw, Terry Klassen, Sam Vincent, Rhona Rees, Diana Kaarina",United States,2021,TV-Y,4 Seasons,Kids' TV,"When colorful villains come out to play, 8-year-old Zoey has the power to transform into StarBeam, a kid-sized superhero. She saves the day, every day!",netflix
2031,119122,Dad Stop Embarrassing Me!,8.0,/6uyHcbsxmJRUsFYL9qsbN3QwA7J.jpg,All's good in fatherhood.,22,"Jamie Foxx, David Alan Grier, Kyla-Drew, Porscha Coleman, Jonathan Kite, Heather Hemmens, Valente Rodriguez",United States,2021,TV-14,1 Season,TV Comedies,A single dad and cosmetics brand owner figures out fatherhood on the fly when his strong-minded teen daughter moves in with him.,netflix
2032,115771,We Children from Bahnhof Zoo,6.5,/i599uegofUJNvr8Ky5aNguPOhvq.jpg,,57,"Jana McKinnon, Lena Urzendowsky, Lea Drinda, Michelangelo Fortuzzi, Jeremias Meyer, Bruno Alexander, Angelina Häntsch, Sebastian Urzendowsky, Bernd Hölscher, Hildegard Schmahl, Valerie Koch, Nik Xhelilaj, Dimitrij Schaad, Gerhard Liebmann, Tonio Arango","Czech Republic, Germany",2021,18+,1 Season,Drama,"Christiane, Stella, Babsi, Benno, Axel und Michi: the children from Bahnhof Zoo. They relentlessly fight for their dreams of happiness and freedom. They want to leave all their problems behind. Together, they rush into Berlin's gritty nights and celebrate life and its temptations - until they realize that this rush will not only destroy their friendship but push them over the edge into an abyss.",amazon
2033,106108,El Candidato,7.0,/z7R516ljjfrr3Wh6UUStdOxJxW.jpg,,122,"James Purefoy, Erendira Ibarra, José María de Tavira, Joaquín Cosío, Esmeralda Pimentel",Mexico,2020,TV-MA,1 Season,"Action, Drama","In ""El Candidato,"" rookie CIA field operative Isabel Alfaro works alongside infamous CIA legend Wayne Addison to bring down Rafael Bautista, Mexico's most vicious and brilliant narco. Her mission brings her into conflict with Eduardo Yzaguirre, her former boyfriend and the current Mayor of Mexico City, the cleanest and most inspirational politician in the country.",amazon
2034,83059,Informer,7.1,/aTRB6WPUOCKQ3Lv5jAeHx5TgmcU.jpg,,22,,,2019,18+,1 Season,Drama,"Informer is a thriller about Raza, a young second-generation British-Pakistani man from London who is coerced by Gabe, a Counter-Terrorism officer into informing.",amazon
2035,69926,Puffin Rock,7.6,/8ZYTNkpubnG8epqlJLjaWbbO30R.jpg,,5,"Chris O'Dowd, Kate McCafferty, Sally McDaid, Geraldine Cole, Brian McMonagle, Darragh Gargan","Ireland, United States, United Kingdom",2016,TV-Y,2 Seasons,Kids' TV,"Life is sweet on beautiful Puffin Rock, where puffling Oona, her baby brother Baba and their pals learn about nature, friendship and family.",netflix
2036,545,Living With Fran,8.2,/zIteP87gv62nojxNzkkR83otRaq.jpg,,6,,United States,2005,TV-14,2 Seasons,"Comedy, Sitcom","When stress drives him out of medical school and back to his childhood home, an uptight young man finds more angst when he learns his mother is dating a man even younger than he.",hulu
2037,66633,Cleverman,5.9,/ndwQn6o3qTpkN8pHmOeVoToDS6J.jpg,,53,"Hunter Page-Lochard, Rob Collins, Deborah Mailman, Ryan Corr, Stef Dawson, Iain Glen, Frances O'Connor, Tasma Walton, Tony Briggs","Australia, New Zealand, United States",2017,TV-MA,1 Season,"TV Dramas, TV Sci-Fi & Fantasy, TV Thrillers","In the near future, physically powerful beings known as ""Hairies"" struggle to survive in a segregated society dominated by hostile humans.",netflix
2038,1802,America's Most Wanted,8.3,/7ICJgQPSkf7ppVBD15teVuEL9iD.jpg,,12,,,2021,TV-14,1 Season,"Crime, Documentaries, Reality","Host Elizabeth Vargas breaks down cases and consults with a team of experts representing law enforcement units, while viewers at home have an opportunity to be armchair detectives by aiding in the pursuit of justice and tracking down culprits.",hulu
2039,69303,MasterChef Junior,6.8,/gg6YEtolm1JBWjqZtrFAYl8KD5I.jpg,,6,,United States,2013,TV-PG,7 Seasons,"Cooking & Food, Family, Reality",Kids between the ages of 8 and 13 compete in a series of challenges and cook-offs.,hulu
2040,72396,Strongest Deliveryman,6.8,/okUxALg0RQarUiWOtS8iwq6CNOO.jpg,,11,"Ko Kyung-pyo, Chae Soo-bin, Kim Seon-ho, Go Won-hee",South Korea,2017,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",Two gutsy food delivery workers strive to overcome their socioeconomic disadvantages to achieve big goals – and bump into love along the way.,netflix
2041,92684,The Last Kids on Earth,8.6,/lTpGn2hgB0WGFGp6Q6ArkEWWTsk.jpg,,14,"Nick Wolfhard, Charles Demers, Garland Whitt, Montse Hernandez, Brian Drummond, Giles Panton, Keith David",United States,2020,TV-Y7,3 Seasons,"Kids' TV, TV Comedies","When zombies and monsters invade his hometown, a scrappy 13-year-old orphan teams up with his friends in hopes of surviving the chaos.",netflix
2042,88071,Trailer Park Boys: The Animated Series,7.4,/ncJAzlVu44RN9ZWWsxI5SCFuOP3.jpg,,26,"Mike Smith, John Paul Tremblay, Robb Wells, John Dunsworth, Pat Roach, Cory Bowles, Jacob Rolfe, Tyrone Parsons, Sarah Dunsworth, Jeanna Harrison, Marguerite McNeil",Canada,2020,TV-MA,2 Seasons,TV Comedies,"Nova Scotia’s favorite miscreants have always been super sketchy. Now, carrying on from the Season 12 finale, the boys have become complete cartoons.",netflix
2043,64840,Signal,8.1,/4MzvA9GpzztBTFWw5nHENj7hU9a.jpg,"There are those who are born monsters, but there are also those who are made into monsters by people.",53,"Kim Hye-su, Lee Je-hoon, Cho Jin-woong, Jang Hyun-sung, Jeong Hae-gyoon, Kim Won-hae, Jung Han-bi, Lee Yu-jun, Son Hyeon-ju",South Korea,2016,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Korean TV Shows","Communicating via a walkie-talkie that transcends time, a profiler from 2015 and a detective from 1989 join forces to tackle crimes and injustice.",netflix
2044,125350,Mad for Each Other,8.2,/sav9luRrij21rBQfhUcbiI0e5XQ.jpg,,53,"Jung Woo, Oh Yeon-seo, Baik Ji-won, Lee Hye-eun, Lee Yeon-doo, Lee Su-hyun, An Woo-yeon",,2021,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies","Bothered to realize they are next-door neighbors and share a psychiatrist, a man and a woman find it's impossible to stay out of each other's way.",netflix
2045,81705,All or Nothing: Manchester City,7.7,/2Q3mKXNX7rm2kyPesS9KEFs8VcN.jpg,,33,Ben Kingsley,,2018,16+,1 Season,"Documentary, Special Interest, Sports","In this ground-breaking docu-series, follow Manchester City behind the scenes throughout their Premier League winning, record-breaking ‘17-18 season. Get an exclusive look into one of the best global sports clubs, including never-before-seen dressing room footage with legendary coach Pep Guardiola, and delve into the players’ lives off and on the pitch.",amazon
2046,116293,The Rebel Princess,9.0,/5uxvKDipwMhCzppLjufwxS8hTJp.jpg,Intense power play between the royals as they all fight for a better kingdom for everyone.,3,"Zhang Ziyi, Zhou Yiwei",,2021,TV-14,1 Season,"Drama, Romance","The play tells the story of the princess Wang Xuan (played by Zhang Ziyi) She became her father's chess piece and married Lord Yuzhang, Xiao Qi (played by Zhou Yiwei), from a humble background. The couple fell in love with each other because of a blessing in disguise. In the end, the couple joined hands to create a new era and guard their homeland's people.",amazon
2047,63593,Documentary Now!,7.6,/emE5yL9XtbgeDRwB6WnYy6gLMd0.jpg,,36,"Fred Armisen, Bill Hader, Helen Mirren",United States,2019,TV-14,3 Seasons,TV Comedies,"Elevating the art of parody, this sharply comic series spoofs high-profile documentaries such as ""Grey Gardens"" and ""The Thin Blue Line.""",netflix
2048,65672,The Break,7.6,/qQDiPRmyTdUwzbzUr8yprg1tEX0.jpg,,40,"Yoann Blanc, Guillaume Kerbush, Anne Coesens, Jasmina Douieb, Tom Audenaert, Sam Louwyck, Catherine Salée, Jean-Henri Compère",Belgium,2018,TV-MA,2 Seasons,"Crime TV Shows, International TV Shows, TV Dramas","A police detective mourning a painful loss moves back to his peaceful hometown, only to be drawn into a murder case that dredges up dark secrets.",netflix
2049,34065,Black Cat,8.4,/i0ys5vRm7aEazEt2neAGanK3et0.jpg,,7,,Japan,2008,TV-PG,1 Season,"Action, Adventure, Anime",Sven crosses paths with the Black Cat (a.k.a. Train Heartnet) and the young bio-weapon Eve. They'll need more than luck to survive when they find themselves sought by the Chronos Numbers and a revolutionary group called the Apostles of the Star.,hulu
2050,4190,"Pinky, Elmyra & The Brain",6.3,/tDD2loXxZcvaQGzMQD9x7Jwq44Q.jpg,,16,,United States,1998,TV-Y7,1 Season,"Adventure, Kids","The popular animated characters Pinky and The Brain continue to concoct schemes to rule the world while hiding out in the suburbs where they live with Elmyra, a hyperactive tot of Tiny Toon Adventures fame.",hulu
2051,84655,Rilakkuma and Kaoru,7.2,/lzohWj8xtowSXJVN9PsJjZAf1B2.jpg,,23,"Mikako Tabe, Soki Matsumoto, Takayuki Yamada, Mai Kanazawa, Shigeru Sugimoto, Issei Takubo, Kanako Nishiyama, Yuzuha Kobayashi, Masako Matsuno, Kana Odaira, Hitoshi Honma, Ayano Kinashi","Japan, United States",2019,TV-PG,1 Season,"Anime Series, International TV Shows","Her life might be a little mundane, but Kaoru gets to go home to Rilakkuma, her endearingly lazy roommate who happens to be a fuzzy toy bear.",netflix
2052,18351,Special Agent Oso,7.7,/jZNyZoGN7fsGUhFWT1LX9qRnB2H.jpg,,11,"Sean Astin, Meghan Strange, Gary Anthony Williams, Amber Hood, Cam Clarke, Phill Lewis","United States, United Kingdom, South Korea",2009,TV-Y,2 Seasons,"Action-Adventure, Animation, Kids",Special Agent Oso is an adorable stuffed bear and an agent-in-training!,disney
2053,123594,I Heart Arlo,8.2,/ecaxpn3pIxM0PtKr6ltSblO2Gel.jpg,,5,"Michael J. Woodard, Mary Lambert, Jonathan Van Ness, Haley Tju, Brett Gelman, Tony Hale, Vincent Rodriguez III, Annie Potts, Jessica Williams, Melissa Villaseñor, Cathy Vu, Jennifer Coolidge, Flea",,2021,TV-Y7,1 Season,"Kids' TV, TV Comedies",It's a whole new world for Arlo and his one-of-a kind pals when they set out to restore a run-down New York City neighborhood — and make it their own.,netflix
2054,100975,"Mira, Royal Detective",3.7,/qMV5xeg0oWqlE3bCH70bswOThTR.jpg,,3,"Leela Ladnier, Utkarsh Ambudkar, Roshni Edwards, Kal Penn, Kamran Lucas",United States,2020,TV-Y,2 Seasons,"Animation, Fantasy, Kids",Mira is the new royal detective in the land of Jalpur!,disney
2055,78074,Sintonia,7.5,/olF5Bchok7ot8B8tR4O8zYjanlD.jpg,Rewrite your future.,35,"Christian Malheiros, Jottapê, Bruna Mascarenhas",Brazil,2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas","Three teens living in the same São Paulo favela pursue their dreams while maintaining their friendship, amid a world of music, drugs and religion.",netflix
2056,62130,Banished,6.9,/r30M2rlAb8Sb4HneW37xk2aYdVq.jpg,,19,,United Kingdom,2015,TV-MA,1 Season,"Drama, History, International","In 1787 Britain banished its unwanted citizens to Sydney in Australia. They found it to be so barren and hostile that very few Englishmen wanted to set foot there. Somehow, in spite of famine, drought, escapes, hangings and floggings, the colony thrived.",hulu
2057,78938,Spy Kids: Mission Critical,8.5,/op86yciY6JJiH5PyE2VjNe1OUi8.jpg,,21,"Ashley Bornancin, Carter Hastings, Caitlyn Bairstow, Nicholas Coombe, Nesta Cooper, Richard Ian Cox, Tom Kenny, Travis Turner, Candi Milo, Mira Sorvino","United States, Canada",2018,TV-Y7,2 Seasons,Kids' TV,"In this animated spinoff series, Juni and Carmen Cortez must battle the evil organization S.W.A.M.P. – without the help of their super-spy parents.",netflix
2058,72851,Live Up To Your Name,6.3,/ePXex6xKL7ij7BhC2KHjrXj8j70.jpg,,22,"Kim Nam-gil, Kim Ah-joong, Yoo Min-kyu, Moon Ga-young, Yun Ju-sang, Um Hyo-sup, An Seok-hwan, Lee Dae-yeon, Oh Dae-whan",South Korea,2017,TV-MA,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows","Pushed together by twists of time, a Joseon doctor and a cardiac surgeon overcome their 400-year divide as they learn and heal through each other.",netflix
2059,63130,Red Oaks,7.4,/jGI54TyocVBOAAfPmq8sytJGxeG.jpg,,52,"Craig Roberts, Ennis Esmer, Oliver Cooper, Alexandra Turshen, Richard Kind, Paul Reiser",United States,2017,18+,3 Seasons,Comedy,"It’s the summer of ’87 and change is in the air at Red Oaks. David is chasing his dream to become a director in NYC. Wheeler and Misty have taken their relationship to the next level but face unforeseen obstacles. Getty is making lemonade out of lemons in prison and Sam and Judy are finding new and unexplored passions. Meanwhile, back at Red Oaks, Nash finds that the club’s future is in danger.",amazon
2060,34015,American Restoration,6.3,/XN4w0a1CLbwcdAiRzCy8wAnS6s.jpg,,29,Rick Dale,,2013,TV-14,3 Seasons,"Documentary, Drama, Unscripted","American Restoration follows five of the best restoration shops in the United States as they not only restore pieces of America's history, but create new and awe-inspiring works from vintage items.",amazon
